loc_rowid,pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2
988,HD 3167 e,Radial Velocity,2022,96.63000000,0.29200000,-0.29200000,0,0.388500,0.007900,-0.007900,0,2.830,,,0,8.41000,1.02000,-1.02000,0,0.150000,,,1,,,,,375,7,-7,0,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,-0.270,0.024,-0.026,0,47.2899000,0.1485000,-0.1475000
989,HD 32518 b,Radial Velocity,2009,157.35000000,0.10000000,-0.08000000,0,0.594000,0.000000,0.000000,0,13.200,,,0,905.49313,50.85255,-54.34866,0,0.028000,0.034000,-0.019000,0,,,,,,,,,4580.00,70.00,-70.00,0,10.22,0.87,-0.87,0,1.13,0.18,-0.18,0,1.666,0.002,-0.002,0,122.1150000,0.3060000,-0.3060000
990,HD 32963 b,Radial Velocity,2015,2372.00000000,26.00000000,-26.00000000,0,3.410000,0.020000,-0.020000,0,13.400,,,0,657.90480,263.79758,-203.41018,0,0.070000,0.040000,-0.040000,0,,,,,,,,,5727.00,32.00,-32.00,0,1.11,0.03,-0.03,0,0.94,,,0,0.064,0.001,-0.001,0,38.0786000,0.1009000,-0.1003000
991,HD 330075 b,Radial Velocity,2004,3.38773000,0.00008000,-0.00008000,0,0.040000,0.000000,0.000000,0,14.300,,,0,152.55840,6.35660,-6.35660,0,0.000000,,,0,,,,,990,,,0,5000.00,21.00,-21.00,0,0.84,0.01,-0.01,0,0.47,0.04,-0.04,0,-0.330,,,0,45.2989000,0.0918000,-0.0913000
992,HD 331093 b,Radial Velocity,2021,621.62000000,16.11000000,-16.11000000,0,1.440000,0.070000,-0.070000,0,13.600,,,0,476.74261,34.96112,-34.96112,0,0.590000,0.030000,-0.030000,0,,,,,,,,,5544.00,33.00,-33.00,0,1.11,0.06,-0.06,0,1.03,0.08,-0.08,0,0.006,0.009,-0.010,0,50.1928000,0.0920000,-0.0916000
993,HD 33142 b,Radial Velocity,2011,330.00000000,0.40000000,-0.40000000,0,1.074000,0.007000,-0.007000,0,13.700,,,0,400.46379,15.89142,-15.89142,0,0.049000,0.032000,-0.030000,0,,,,,,,,,5025.40,23.60,-15.50,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0,1.000,0.004,-0.010,0,121.3750000,0.5845000,-0.5845000
994,HD 33142 c,Radial Velocity,2018,810.20000000,3.80000000,-4.20000000,0,1.955000,0.016000,-0.012000,0,13.900,,,0,282.86728,19.06970,-15.89142,0,0.081000,0.055000,-0.047000,0,,,,,,,,,5025.40,23.60,-15.50,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0,1.000,0.004,-0.010,0,121.3750000,0.5845000,-0.5845000
995,HD 33142 d,Radial Velocity,2022,89.90000000,0.10000000,-0.10000000,0,0.452000,0.003000,-0.003000,0,9.320,,,0,63.56568,6.35657,-9.53485,0,0.191000,0.140000,-0.128000,0,,,,,,,,,5025.40,23.60,-15.50,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0,1.000,0.004,-0.010,0,121.3750000,0.5845000,-0.5845000
996,HD 332231 b,Transit,2020,18.71204000,0.00043000,-0.00043000,0,0.143600,0.003200,-0.003300,0,9.718,0.303,-0.280,0,77.55052,6.67443,-6.67443,0,0.032000,0.030000,-0.022000,0,98.09,8.08,-7.20,0,876,17,-17,0,6089.00,97.00,-96.00,0,1.28,0.04,-0.04,0,1.13,0.08,-0.08,0,0.305,0.039,-0.041,0,80.6665000,0.1917000,-0.1908000
997,HD 33283 b,Radial Velocity,2006,18.19910000,0.00170000,-0.00170000,0,0.150800,0.008700,-0.008700,0,12.500,,,0,104.56607,22.56593,-22.56593,0,0.399000,0.056000,-0.056000,0,,,,,,,,,5935.00,,,0,1.97,0.13,-0.13,0,1.38,0.24,-0.24,0,0.640,0.050,-0.050,0,89.8623000,0.2335000,-0.2324000
998,HD 33564 b,Radial Velocity,2005,388.00000000,3.00000000,-3.00000000,0,1.100000,,,0,12.500,,,0,2892.10000,,,0,0.340000,0.020000,-0.020000,0,,,,,,,,,6250.00,,,0,1.44,0.02,-0.02,0,1.25,0.03,-0.04,0,0.535,0.002,-0.002,0,20.9531000,0.0746000,-0.0740000
999,HD 33844 b,Radial Velocity,2015,551.40002000,7.80000000,-7.80000000,0,1.600000,0.060000,-0.060000,0,13.400,,,0,638.83830,98.52730,-98.52730,0,0.150000,0.070000,-0.070000,0,,,,,,,,,4861.00,100.00,-100.00,0,5.39,0.28,-0.28,0,1.84,0.39,-0.39,0,1.149,0.052,-0.059,0,105.7790000,0.3830000,-0.3800000
1000,HD 33844 c,Radial Velocity,2015,916.00000000,29.50000000,-29.50000000,0,2.240000,0.050000,-0.050000,0,13.500,,,0,556.20250,57.20940,-57.20940,0,0.130000,0.100000,-0.100000,0,,,,,,,,,4861.00,100.00,-100.00,0,5.29,0.41,-0.41,0,1.78,0.18,-0.18,0,1.149,0.052,-0.059,0,105.7790000,0.3830000,-0.3800000
1001,HD 34445 b,Radial Velocity,2009,1049.00000000,11.00000000,-11.00000000,0,2.070000,0.040000,-0.040000,0,13.900,,,0,260.62060,28.60470,-28.60470,0,0.270000,0.070000,-0.070000,0,,,,,,,,,5879.00,16.00,-16.00,0,1.38,0.02,-0.02,0,1.14,0.09,-0.09,0,0.303,0.041,-0.046,0,46.0907000,0.0996000,-0.0991000
1002,HD 34445 c,Radial Velocity,2017,214.67000000,0.45000000,-0.45000000,0,0.718100,0.004900,-0.004900,0,8.420,,,0,53.50000,5.00000,-5.00000,0,0.036000,0.071000,-0.036000,0,,,,,,,,,5836.00,44.00,-44.00,0,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,0.303,0.041,-0.046,0,46.0907000,0.0996000,-0.0991000
1003,HD 34445 d,Radial Velocity,2017,117.87000000,0.18000000,-0.18000000,0,0.481700,0.003300,-0.003300,0,6.070,,,0,30.70000,3.90000,-3.90000,0,0.027000,0.051000,-0.027000,0,,,,,,,,,5836.00,44.00,-44.00,0,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0,0.303,0.041,-0.046,0,46.0907000,0.0996000,-0.0991000
